title,doi,year,itemtype,isbn,topics,Authorinfo ->,ut_authors,ut_groups,Openaccessinfo ->,is_openaccess,openaccess_type,found_as_green,present_in_pure,license,URLs ->,primary_link,pdf_link_primary,openalex_url,pure_page_link,pure_file_link,scopus_link,Journalinfo ->,journal,journal_issn,journal_e_issn,journal_publisher,volume,issue,pages,pagescount,MUS links ->,mus_paper_details,mus_api_url_paper,mus_api_url_pure_entry,mus_api_url_pure_report_details
A randomized controlled trial on providing ankle-foot orthoses in patients with (sub-)acute stroke: Short-term kinematic and spatiotemporal effects and effects of timing,https://doi.org/10.1016/j.gaitpost.2017.03.028,2017,journal-article,,,,Jaap H. Buurke | Hermie Hermens | Corien Nikamp | Johan Swanik Rietman | Job van der Palen,BSS,,True,green,True,True,,,https://doi.org/10.1016/j.gaitpost.2017.03.028,,https://openalex.org/W2603227510,https://research.utwente.nl/en/publications/62bcf5f7-41d1-4c4a-9944-5372b6af77a4,https://ris.utwente.nl/ws/files/30048491/Nikamp2017randomized.pdf,http://www.scopus.com/inward/record.url?scp=85017263914&partnerID=8YFLogxK,,Gait & Posture,0966-6362,1879-2219,,55,,15-22,8,,https://openalex.samuelmok.cc/paper/10916,https://openalex.samuelmok.cc/api/paper/10916,https://openalex.samuelmok.cc/api/pureentry/101852,https://openalex.samuelmok.cc/api/pilotpure/13810
O28: A randomized controlled trial on providing ankle-foot orthoses in the early rehabilitation after stroke: the kinematic effects,https://doi.org/10.1016/j.gaitpost.2017.06.281,2017,journal-article,,Classification and Interventions for Cerebral Palsy | Principles and Interventions in Stroke Rehabilitation | Gait Analysis and Fall Prevention in Elderly | Analysis of Electromyography Signal Processing | Lower Limb Exoskeleton Robotics,,Jaap H. Buurke | Hermie Hermens | Corien Nikamp | Johan Swanik Rietman | Job van der Palen,BSS,,False,closed,False,False,,,https://doi.org/10.1016/j.gaitpost.2017.06.281,,https://openalex.org/W4247690012,,,,,Gait & Posture,0966-6362,1879-2219,,57,,50-50,1,,https://openalex.samuelmok.cc/paper/10917,https://openalex.samuelmok.cc/api/paper/10917,,
O28: A randomized controlled trial on providing ankle-foot orthoses in the early rehabilitation after stroke: the kinematic effects,https://doi.org/10.1016/j.gaitpost.2017.06.281,2017,journal-article,,Classification and Interventions for Cerebral Palsy | Principles and Interventions in Stroke Rehabilitation | Gait Analysis and Fall Prevention in Elderly | Analysis of Electromyography Signal Processing | Lower Limb Exoskeleton Robotics,,Jaap H. Buurke | Hermie Hermens | Corien Nikamp | Johan Swanik Rietman | Job van der Palen,BSS,,False,closed,False,False,,,https://doi.org/10.1016/j.gaitpost.2017.06.281,,https://openalex.org/W4247690012,,,,,Gait & Posture,0966-6362,1879-2219,,57,,50-50,1,,https://openalex.samuelmok.cc/paper/10917,https://openalex.samuelmok.cc/api/paper/10917,,
O28: A randomized controlled trial on providing ankle-foot orthoses in the early rehabilitation after stroke: the kinematic effects,https://doi.org/10.1016/j.gaitpost.2017.06.281,2017,journal-article,,Classification and Interventions for Cerebral Palsy | Principles and Interventions in Stroke Rehabilitation | Gait Analysis and Fall Prevention in Elderly | Analysis of Electromyography Signal Processing | Lower Limb Exoskeleton Robotics,,Jaap H. Buurke | Hermie Hermens | Corien Nikamp | Johan Swanik Rietman | Job van der Palen,BSS,,False,closed,False,False,,,https://doi.org/10.1016/j.gaitpost.2017.06.281,,https://openalex.org/W4247690012,,,,,Gait & Posture,0966-6362,1879-2219,,57,,50-50,1,,https://openalex.samuelmok.cc/paper/10917,https://openalex.samuelmok.cc/api/paper/10917,,
US and Dutch nurse experiences with fall prevention technology within nursing home environment and workflow: A qualitative study,https://doi.org/10.1016/j.gerinurse.2016.11.005,2017,journal-article,,Gait Analysis and Fall Prevention in Elderly | Activity Recognition in Pervasive Computing Environments | Alarm Fatigue in Clinical Monitoring Systems | Human Interaction with Automation Systems | Principles and Interventions in Stroke Rehabilitation,,Bert-Jan van Beijnum,BSS,,True,green,True,True,,,https://doi.org/10.1016/j.gerinurse.2016.11.005,,https://openalex.org/W2560067461,https://research.utwente.nl/en/publications/d0ec53fd-f2c7-45e7-b85a-26d1e731dc3d,https://ris.utwente.nl/ws/files/6410604/1-s2.0-S0197457216302397-main.pdf,,,Geriatric Nursing,0197-4572,1528-3984,Elsevier,38,4,276-282,7,,https://openalex.samuelmok.cc/paper/11023,https://openalex.samuelmok.cc/api/paper/11023,https://openalex.samuelmok.cc/api/pureentry/102961,https://openalex.samuelmok.cc/api/pilotpure/13995
A 1-dimensional dynamic model for a sorption-compressor cell,https://doi.org/10.1016/j.ijheatmasstransfer.2016.11.040,2017,journal-article,,Development and Optimization of Stirling Engines | Thermochemical Energy Storage and Sorption Technologies | Refrigeration Systems and Technologies,,H.J.M. ter Brake | H.J. Holland | Tim Mulder | C.H. Vermeer | Yue Wu,DMB,,True,green,True,True,,,https://doi.org/10.1016/j.ijheatmasstransfer.2016.11.040,,https://openalex.org/W2552007605,https://research.utwente.nl/en/publications/c82441ac-3819-4b53-bf1c-b598d17e2091,https://ris.utwente.nl/ws/files/29102126/1_dimensional.pdf,http://www.scopus.com/inward/record.url?scp=84996549497&partnerID=8YFLogxK,,International Journal of Heat and Mass Transfer,0017-9310,1879-2189,Elsevier BV,107,,213-224,12,,https://openalex.samuelmok.cc/paper/11279,https://openalex.samuelmok.cc/api/paper/11279,https://openalex.samuelmok.cc/api/pureentry/102258,
Measuring patient trust in telemedicine services: Development of a survey instrument and its validation for an anticoagulation web-service,https://doi.org/10.1016/j.ijmedinf.2016.09.009,2017,journal-article,,User Acceptance of Information Technology | Factors Influencing Patient Satisfaction with Healthcare | Impact of Health Literacy on Health Outcomes | Telemedicine in Global Healthcare | Improving Communication in Referral Process,,Hermanus J. Hermens | Monique Tabak | Lex van Velsen,BSS,,True,green,True,True,,,https://doi.org/10.1016/j.ijmedinf.2016.09.009,,https://openalex.org/W2521321088,https://research.utwente.nl/en/publications/5ca9e1c2-200d-45de-b9fd-c583644377ca,https://ris.utwente.nl/ws/files/93558685/measuring.pdf,,,International Journal of Medical Informatics,1386-5056,1872-8243,Elsevier BV,97,,52-58,7,,https://openalex.samuelmok.cc/paper/11353,https://openalex.samuelmok.cc/api/paper/11353,https://openalex.samuelmok.cc/api/pureentry/102873,https://openalex.samuelmok.cc/api/pilotpure/13194
Measuring patient trust in telemedicine services: Development of a survey instrument and its validation for an anticoagulation web-service,https://doi.org/10.1016/j.ijmedinf.2016.09.009,2017,journal-article,,User Acceptance of Information Technology | Factors Influencing Patient Satisfaction with Healthcare | Impact of Health Literacy on Health Outcomes | Telemedicine in Global Healthcare | Improving Communication in Referral Process,,Hermanus J. Hermens | Monique Tabak | Lex van Velsen,BSS,,True,green,True,True,,,https://doi.org/10.1016/j.ijmedinf.2016.09.009,,https://openalex.org/W2521321088,https://research.utwente.nl/en/publications/5ca9e1c2-200d-45de-b9fd-c583644377ca,https://ris.utwente.nl/ws/files/93558685/measuring.pdf,,,International Journal of Medical Informatics,1386-5056,1872-8243,Elsevier BV,97,,52-58,7,,https://openalex.samuelmok.cc/paper/11353,https://openalex.samuelmok.cc/api/paper/11353,https://openalex.samuelmok.cc/api/pureentry/102873,https://openalex.samuelmok.cc/api/pilotpure/13194
Assessment of a personalized and distributed patient guidance system,https://doi.org/10.1016/j.ijmedinf.2017.02.010,2017,journal-article,,Impact of Health Information Technology in Healthcare | Workflow Mining and Business Process Management | Improving Communication in Referral Process | Development and Evaluation of Clinical Guidelines | Biomedical Ontologies and Text Mining,,Hermie Hermens,BSS,,True,green,False,True,,,https://doi.org/10.1016/j.ijmedinf.2017.02.010,,https://openalex.org/W2590216046,https://research.utwente.nl/en/publications/e6d9b0ad-7332-47c5-bd1d-1562fe5d2a60,https://ris.utwente.nl/ws/files/6516819/1-s2.0-S1386505617300497-main_copy.pdf,http://www.scopus.com/inward/record.url?scp=85014101921&partnerID=8YFLogxK,,International Journal of Medical Informatics,1386-5056,1872-8243,Elsevier BV,101,,108-130,23,,https://openalex.samuelmok.cc/paper/11354,https://openalex.samuelmok.cc/api/paper/11354,https://openalex.samuelmok.cc/api/pureentry/102061,https://openalex.samuelmok.cc/api/pilotpure/13923
A new method for three-dimensional evaluation of the cranial shape and the automatic identification of craniosynostosis using 3D stereophotogrammetry,https://doi.org/10.1016/j.ijom.2017.03.017,2017,journal-article,,Genetics and Development of Craniofacial Abnormalities | Molecular Mechanisms of Tooth Development and Morphogenesis | Genetic and Environmental Influences on Cleft Lip and Palate | Forensic Anthropological Research | Geometric Morphometrics and Statistical Analysis,,Guido de Jong | Ferdinand van der Heijden,RAM,,False,closed,False,True,,,https://doi.org/10.1016/j.ijom.2017.03.017,,https://openalex.org/W2605184803,https://research.utwente.nl/en/publications/b965eb5e-f76b-4d0b-a9f7-fdb4531096c7,https://ris.utwente.nl/ws/files/24802517/meulstee_craniosynostosis_2017.pdf,http://www.scopus.com/inward/record.url?scp=85017159544&partnerID=8YFLogxK,,International Journal of Oral and Maxillofacial Surgery,0901-5027,1399-0020,Elsevier,46,7,819-826,8,,https://openalex.samuelmok.cc/paper/11390,https://openalex.samuelmok.cc/api/paper/11390,https://openalex.samuelmok.cc/api/pureentry/101669,https://openalex.samuelmok.cc/api/pilotpure/13580
Development of a switchless sorption compressor for the cryogenic refrigeration within the METIS instrument: Part II. Experimental demonstration,https://doi.org/10.1016/j.ijrefrig.2017.06.023,2017,journal-article,,Development and Optimization of Stirling Engines | Cryogenic Fluid Storage and Management | Superconducting Detectors for Astrophysical Observations | Refrigeration Systems and Technologies | Microchannel Heat Transfer and Cooling Technology,,H.J.M. ter Brake | H.J. Holland | C.H. Vermeer | Yue Wu,DMB,,True,green,True,True,,,https://doi.org/10.1016/j.ijrefrig.2017.06.023,,https://openalex.org/W2726965557,https://research.utwente.nl/en/publications/f1f40df3-b25a-4673-b925-be994723155a,https://ris.utwente.nl/ws/files/29102180/1_s2.0_S0140700717302578_main.pdf,http://www.scopus.com/inward/record.url?scp=85027173050&partnerID=8YFLogxK,,International Journal of Refrigeration,0140-7007,1879-2081,Elsevier,82,,529-540,12,,https://openalex.samuelmok.cc/paper/11458,https://openalex.samuelmok.cc/api/paper/11458,https://openalex.samuelmok.cc/api/pureentry/100969,
Development of a switchless sorption compressor for the cryogenic refrigeration within the METIS instrument: Part I. Theoretical design,https://doi.org/10.1016/j.ijrefrig.2017.06.029,2017,journal-article,,,,H.J.M. ter Brake | H.J. Holland | C.H. Vermeer | Yue Wu,DMB,,True,green,True,True,,,https://doi.org/10.1016/j.ijrefrig.2017.06.029,,https://openalex.org/W2726780551,https://research.utwente.nl/en/publications/aa318186-3eab-48f3-9fb4-aa359faf8cf4,https://ris.utwente.nl/ws/files/29102206/1_s2.0_S0140700717302633_main.pdf,http://www.scopus.com/inward/record.url?scp=85027191255&partnerID=8YFLogxK,,International Journal of Refrigeration,0140-7007,1879-2081,Elsevier,82,,520-528,9,,https://openalex.samuelmok.cc/paper/11459,https://openalex.samuelmok.cc/api/paper/11459,https://openalex.samuelmok.cc/api/pureentry/100968,
A stochastic de novo assembly algorithm for viral-sized genomes obtains correct genomes and builds consensus,https://doi.org/10.1016/j.ins.2017.07.039,2017,journal-article,,Ecology and Evolution of Viruses in Ecosystems | RNA Sequencing Data Analysis | Genome Evolution and Polyploidy in Plants,,Doina Bucur,DMB,,True,green,True,True,,,https://doi.org/10.1016/j.ins.2017.07.039,,https://openalex.org/W2749097716,https://research.utwente.nl/en/publications/b8376d39-9461-43f6-80c2-25d0701aab85,https://ris.utwente.nl/ws/files/23862922/1_s2.0_S002002551730275X_main.pdf,,,Information Sciences,0020-0255,1872-6291,Elsevier BV,420,,184-199,16,,https://openalex.samuelmok.cc/paper/11535,https://openalex.samuelmok.cc/api/paper/11535,https://openalex.samuelmok.cc/api/pureentry/103983,https://openalex.samuelmok.cc/api/pilotpure/13605
"TCT-819 Prediabetes and its Impact on 1-Year Clinical Outcome After Treatment with Newer-Generation Drug-eluting Stents in 2,986 All-Comer Patients",https://doi.org/10.1016/j.jacc.2017.09.1029,2017,journal-article,,Clinical Studies on Coronary Stents and Revascularization | Management of Diabetes Mellitus and Cardiovascular Risk | Recommendations for Cardiac Chamber Quantification by Echocardiography | Management of Valvular Heart Disease | Advanced Cardiac Imaging Techniques and Diagnostics,,Carine J.M. Doggen | Marlies M. Kok | Liefke C. van der Heijden | Clemens von Birgelen,RAM,,True,hybrid,True,True,publisher-specific-oa,,https://doi.org/10.1016/j.jacc.2017.09.1029,,https://openalex.org/W2765249228,https://research.utwente.nl/en/publications/c2919de5-6aae-487a-bcea-62d076e71e51,https://ris.utwente.nl/ws/files/256785326/Kok2017prediabetis.pdf,,,Journal of the American College of Cardiology,0735-1097,1558-3597,,70,18,B333-B333,1,,https://openalex.samuelmok.cc/paper/11728,https://openalex.samuelmok.cc/api/paper/11728,https://openalex.samuelmok.cc/api/pureentry/101034,
TCT-251 Abnormal glucose metabolism and adverse event rates 12 months after treatment with contemporary drug-eluting stents: Insights from the BIO-RESORT Silent Diabetes study,https://doi.org/10.1016/j.jacc.2017.09.324,2017,journal-article,,Cholesterol-lowering Treatment | Clinical Studies on Coronary Stents and Revascularization | Management of Valvular Heart Disease,,Carine J.M. Doggen | Marlies M. Kok | Liefke C. van der Heijden | Clemens von Birgelen,RAM,,True,hybrid,True,True,publisher-specific-oa,,https://doi.org/10.1016/j.jacc.2017.09.324,,https://openalex.org/W2766289783,https://research.utwente.nl/en/publications/25eef189-3455-45de-a550-a7bf61aebcc8,https://ris.utwente.nl/ws/files/256785369/Kok2017abnormal.pdf,,,Journal of the American College of Cardiology,0735-1097,1558-3597,,70,18,B104-B104,1,,https://openalex.samuelmok.cc/paper/11729,https://openalex.samuelmok.cc/api/paper/11729,https://openalex.samuelmok.cc/api/pureentry/101033,
TCT-549 CHANGE DAPT: clopidogrel or ticagrelor in acute coronary syndrome patients treated with newer-generation drug-eluting stents,https://doi.org/10.1016/j.jacc.2017.09.724,2017,journal-article,,Antiplatelet Therapy in Cardiovascular Disease,,Carine J.M. Doggen | Marlies M. Kok | Liefke C. van der Heijden | Clemens von Birgelen,RAM,,False,closed,False,False,,,https://doi.org/10.1016/j.jacc.2017.09.724,,https://openalex.org/W2765150544,,,,,Journal of the American College of Cardiology,0735-1097,1558-3597,,70,18,B227-B227,1,,https://openalex.samuelmok.cc/paper/11730,https://openalex.samuelmok.cc/api/paper/11730,,
Two-year outcome after treatment of severely calcified lesions with newer-generation drug-eluting stents in acute coronary syndromes,https://doi.org/10.1016/j.jjcc.2016.06.010,2017,journal-article,,,,Carine J.M. Doggen | Jennifer Huisman | Maarten J. IJzerman | Marlies M. Kok | Liefke C. van der Heijden | Clemens von Birgelen,RAM,,True,hybrid,True,True,publisher-specific-oa,,https://doi.org/10.1016/j.jjcc.2016.06.010,http://www.journal-of-cardiology.com/article/S0914508716301423/pdf,https://openalex.org/W2492914120,https://research.utwente.nl/en/publications/cf1e4641-c9c2-4797-9712-c5b9a7c120ac,https://ris.utwente.nl/ws/files/6910307/1-s2.0-S0914508716301423-main.pdf,,,Journal of Cardiology,0914-5087,1876-4738,Elsevier,69,4,660-665,6,,https://openalex.samuelmok.cc/paper/12564,https://openalex.samuelmok.cc/api/paper/12564,https://openalex.samuelmok.cc/api/pureentry/102279,
Development of a penetration friction apparatus (PFA) to measure the frictional performance of surgical suture,https://doi.org/10.1016/j.jmbbm.2017.06.031,2017,journal-article,,Surgical Suture Materials and Techniques | Shoulder Pathology and Treatment Outcomes | Treatment and Outcomes of Hand Injuries,,Walter Lette | Emile van der Heide | Xiangqiong Zeng | Gangqiang Zhang,PE,,True,green,True,True,,,https://doi.org/10.1016/j.jmbbm.2017.06.031,,https://openalex.org/W2646709624,https://research.utwente.nl/en/publications/48be0a88-0f15-4cf4-ad1f-a84780b8475a,https://ris.utwente.nl/ws/files/17961266/development.pdf,http://www.scopus.com/inward/record.url?scp=85021909043&partnerID=8YFLogxK,,Journal of the Mechanical Behavior of Biomedical Materials,1878-0180,1751-6161,,74,,392-399,8,,https://openalex.samuelmok.cc/paper/12615,https://openalex.samuelmok.cc/api/paper/12615,https://openalex.samuelmok.cc/api/pureentry/100938,
"Fabrication, electrical characterization and device simulation of vertical P3HT field-effect transistors",https://doi.org/10.1016/j.jsamd.2017.11.003,2017,journal-article,,Organic Solar Cell Technology | Conducting Polymer Research | Memristive Devices for Neuromorphic Computing | Plasmonics for Photovoltaic Devices | Nanowire Nanosensors for Biomedical and Energy Applications,,Peter A. Bobbert | M. P. de Jong | Wilfred G. van der Wiel,NE,,True,gold,True,True,cc-by,,https://doi.org/10.1016/j.jsamd.2017.11.003,,https://openalex.org/W2770744077,https://research.utwente.nl/en/publications/e7a46a5c-1226-40c3-831a-25bb27860e35,https://ris.utwente.nl/ws/files/22731242/Fabrication_electrical_characterization.pdf,,,Journal of Science: Advanced Materials and Devices,2468-2179,2468-2284,Elsevier,2,4,501-514,14,,https://openalex.samuelmok.cc/paper/12808,https://openalex.samuelmok.cc/api/paper/12808,https://openalex.samuelmok.cc/api/pureentry/100470,https://openalex.samuelmok.cc/api/pilotpure/13627
"Fabrication, electrical characterization and device simulation of vertical P3HT field-effect transistors",https://doi.org/10.1016/j.jsamd.2017.11.003,2017,journal-article,,Organic Solar Cell Technology | Conducting Polymer Research | Memristive Devices for Neuromorphic Computing | Plasmonics for Photovoltaic Devices | Nanowire Nanosensors for Biomedical and Energy Applications,,Peter A. Bobbert | M. P. de Jong | Wilfred G. van der Wiel,NE,,True,gold,True,True,cc-by,,https://doi.org/10.1016/j.jsamd.2017.11.003,,https://openalex.org/W2770744077,https://research.utwente.nl/en/publications/e7a46a5c-1226-40c3-831a-25bb27860e35,https://ris.utwente.nl/ws/files/22731242/Fabrication_electrical_characterization.pdf,,,Journal of Science: Advanced Materials and Devices,2468-2179,2468-2284,Elsevier,2,4,501-514,14,,https://openalex.samuelmok.cc/paper/12808,https://openalex.samuelmok.cc/api/paper/12808,https://openalex.samuelmok.cc/api/pureentry/100470,https://openalex.samuelmok.cc/api/pilotpure/13627
